qa_row_id,group,lesson,screen_id,screen_archetype,french,english_presented,english_kind,scene_context,source_text,communicative_purpose,usage_role,expected_action,item_chunk_ids,sentence_id,payload_id,protected_chunk_boundaries,accepted_alternatives,french_qa_state,duplicate_reuse_locations,founder_verdict,human_qa_verdict,reviewer_correction,register_note,natural_spoken_french_note,reviewer_rationale,reviewer_name,review_date
QA-L03-140,C,L3,s09-sayit-not-here,say-it-your-way,je ne suis pas,I am not,gloss,You are at the wrong place. Someone is expecting you somewhere else. Say that you are not here.,Both work. Non answers the call first; je ne suis pas ici states it plainly.,Support piece for the open task,recognition,read,chunk-je-ne-suis-pas,,,"piece boundary ""je ne suis pas"" ↔ registry ""je ne suis pas""",,(none on item),"fields: payload.suggestedPieces[].text (opt-in support) ; payload.reveal.explanation (inline) || also: L3/s00-meet-je-ne-suis-pas-ici, L3/s01-insight-ne-pas-sandwich, L3/s02-fill-verb-in-sandwich, L3/s06-weave-je-ne-suis-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s10-recap-negation",,,,,,,,
QA-L03-141,C,L3,s09-sayit-not-here,say-it-your-way,Non,no,gloss,You are at the wrong place. Someone is expecting you somewhere else. Say that you are not here.,,Support piece for the open task,recognition,read,chunk-non,,,"piece boundary ""Non"" ↔ registry ""non""",,(none on item),"also: L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s10-recap-negation, L6/s04-fill-decline-offer",,,,,,,,
QA-L03-142,F,L3,s09-sayit-not-here,say-it-your-way,non,no,gloss,You are at the wrong place. Someone is expecting you somewhere else. Say that you are not here.,Both work. Non answers the call first; je ne suis pas ici states it plainly.,French named inside explanatory copy,recognition,read,chunk-non,,,,,(none on item),"also: L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s10-recap-negation, L6/s04-fill-decline-offer",,,,,,,,
QA-L03-143,C,L3,s10-recap-negation,recap,ce n'est pas,it is not / that is not,gloss,Recap: You can say no now.,"You turned je suis into je ne suis pas, and c'est into ce n'est pas.",Chip listed back as a piece the learner used,recycled,read,chunk-ce-n-est-pas,,,,,(none on item),"fields: payload.piecesUsed[2] ; payload.lines[1] (inline) || also: L3/s03-meet-ce-n-est-pas-ici, L3/s07-weave-ce-n-est-pas-ici",,,,,,,,
QA-L03-144,C,L3,s10-recap-negation,recap,je ne suis pas,I am not,gloss,Recap: You can say no now.,"You turned je suis into je ne suis pas, and c'est into ce n'est pas.",Chip listed back as a piece the learner used,recycled,read,chunk-je-ne-suis-pas,,,,,(none on item),"fields: payload.piecesUsed[1] ; payload.lines[1] (inline) || also: L3/s00-meet-je-ne-suis-pas-ici, L3/s01-insight-ne-pas-sandwich, L3/s02-fill-verb-in-sandwich, L3/s06-weave-je-ne-suis-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s09-sayit-not-here",,,,,,,,
QA-L03-145,C,L3,s10-recap-negation,recap,non,no,gloss,Recap: You can say no now.,,Chip listed back as a piece the learner used,recycled,read,chunk-non,,,,,(none on item),"also: L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s09-sayit-not-here, L3/s09-sayit-not-here, L6/s04-fill-decline-offer",,,,,,,,
QA-L03-146,C,L3,s10-recap-negation,recap,non merci,no thank you,gloss,Recap: You can say no now.,You refused politely with non merci.,Chip listed back as a piece the learner used,recycled,read,chunk-non-merci,,,,,(none on item),"fields: payload.piecesUsed[3] ; payload.lines[2] (inline) || also: L3/s00-goal-non, L3/s04-insight-oui-non, L3/s04-insight-oui-non, L3/s05-fill-refuse-politely, L3/s05-fill-refuse-politely, L3/s05-fill-refuse-politely, L6/s04-fill-decline-offer, L6/s04-fill-decline-offer",,,,,,,,
QA-L03-147,F,L3,s10-recap-negation,recap,c'est,it is / that is,gloss,Recap: You can say no now.,"You turned je suis into je ne suis pas, and c'est into ce n'est pas.",French named inside recap copy,recognition,read,chunk-c-est,,,,,(none on item),"also: L3/s07-weave-ce-n-est-pas-ici, L8/s01-meet-c-est-ou, L8/s03-fill-c-est-blank, L8/s04-weave-ask-where, L8/s08-meet-c-est-ici, L8/s05-weave-answer-here, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s00-goal-integration, L10/s09-meet-morning-arrival, L10/s02-weave-arrive-ask-where, L10/s08-recap-full-day",,,,,,,,
QA-L03-148,F,L3,s10-recap-negation,recap,je suis,I am,gloss,Recap: You can say no now.,"You turned je suis into je ne suis pas, and c'est into ce n'est pas.",French named inside recap copy,recognition,read,chunk-je-suis,,,,,(none on item),"also: L1/s03-fill-polite-verb, L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s01-insight-ne-pas-sandwich, L4/s00-goal-jai, L4/s01-insight-have-for-feelings, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines",,,,,,,,
QA-L04-149,F,L4,s00-goal-jai,insight-card,faim,hunger,gloss,Insight card: Your second engine,"Today: your second engine, j'ai. By the end: you can choose between where you are, how you feel, and what you have to ask. Main pieces: je suis, ici, j'ai, faim, une question.",French named inside explanatory copy,recognition,read,noun-faim,,,,,(none on item),"also: L4/s00-meet-j-ai-faim, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s08-recap-jai",,,,,,,,
QA-L04-150,F,L4,s00-goal-jai,insight-card,ici,here,gloss,Insight card: Your second engine,"Today: your second engine, j'ai. By the end: you can choose between where you are, how you feel, and what you have to ask. Main pieces: je suis, ici, j'ai, faim, une question.",French named inside explanatory copy,recognition,read,word-ici,,,,,(none on item),"also: L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s06-weave-je-ne-suis-pas-ici, L3/s07-weave-ce-n-est-pas-ici, L3/s08-weave-non-je-ne-suis-pas-ici, L3/s09-sayit-not-here, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L8/s00-goal-ou, L8/s03-fill-c-est-blank, L8/s08-meet-c-est-ici, L8/s09-fill-which-side, L8/s05-weave-answer-here, L8/s10-reveal-both-sides, L8/s07-recap-ou",,,,,,,,
QA-L04-151,F,L4,s00-goal-jai,insight-card,j'ai,I have,gloss,Insight card: Your second engine,"Today: your second engine, j'ai. By the end: you can choose between where you are, how you feel, and what you have to ask. Main pieces: je suis, ici, j'ai, faim, une question.",French named inside explanatory copy,recognition,read,chunk-j-ai,,,,,(none on item),"also: L4/s00-meet-j-ai-faim, L4/s02-fill-have-not-be, L4/s03-meet-j-ai-une-question, L4/s04-insight-jai-elision, L4/s05-weave-j-ai-faim, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L5/s06-weave-j-ai-une-question, L6/s00-goal-petit-moment, L6/s05-weave-j-ai-une-question, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment",,,,,,,,
QA-L04-152,F,L4,s00-goal-jai,insight-card,je suis,I am,gloss,Insight card: Your second engine,"Today: your second engine, j'ai. By the end: you can choose between where you are, how you feel, and what you have to ask. Main pieces: je suis, ici, j'ai, faim, une question.",French named inside explanatory copy,recognition,read,chunk-je-suis,,,,,(none on item),"also: L1/s03-fill-polite-verb, L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s01-insight-ne-pas-sandwich, L3/s10-recap-negation, L4/s01-insight-have-for-feelings, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines",,,,,,,,
QA-L04-153,F,L4,s00-goal-jai,insight-card,une question,a question,gloss,Insight card: Your second engine,"Today: your second engine, j'ai. By the end: you can choose between where you are, how you feel, and what you have to ask. Main pieces: je suis, ici, j'ai, faim, une question.",French named inside explanatory copy,recognition,read,chunk-une-question,,,,,(none on item),"also: L4/s03-meet-j-ai-une-question, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s00-goal-un-une, L5/s01-meet-une-question, L5/s03-fill-package-cafe, L5/s04-fill-package-question, L5/s02-insight-little-packages, L5/s04b-fill-choose-package, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s00-goal-petit-moment, L6/s05-weave-j-ai-une-question, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment",,,,,,,,
QA-L04-154,C,L4,s00-meet-j-ai-faim,meet-card,faim,hunger,gloss,A different way to feel.,,Highlighted chunk boundary inside the meet sentence,supported,read,noun-faim,,,"highlight span of ""J'ai faim.""",,(none on item),"also: L4/s00-goal-jai, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s08-recap-jai",,,,,,,,
QA-L04-155,C,L4,s00-meet-j-ai-faim,meet-card,J'ai,I have,gloss,A different way to feel.,,Highlighted chunk boundary inside the meet sentence,recognition,read,chunk-j-ai,,,"highlight span of ""J'ai faim.""",,(none on item),"also: L4/s00-goal-jai, L4/s02-fill-have-not-be, L4/s03-meet-j-ai-une-question, L4/s04-insight-jai-elision, L4/s05-weave-j-ai-faim, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L5/s06-weave-j-ai-une-question, L6/s00-goal-petit-moment, L6/s05-weave-j-ai-une-question, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment",,,,,,,,
QA-L04-156,C,L4,s00-meet-j-ai-faim,meet-card,J'ai faim.,I am hungry.,gloss,A different way to feel.,,First contact / re-contact: A different way to feel.,active-new,listen,chunk-j-ai-faim chunk-j-ai,,,J'ai → chunk-j-ai | faim → noun-faim,,(none on item),"also: L4/s01-insight-have-for-feelings, L4/s01-insight-have-for-feelings, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L4/s05-weave-j-ai-faim, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s02-fill-right-place",,,,,,,,
QA-L04-157,F,L4,s01-insight-have-for-feelings,insight-card,j'ai faim,I am hungry,gloss,Insight card: French has hunger.,"In English you are hungry. In French you have hunger: j'ai faim. French puts some feelings on have, not on be. Je suis names who or where you are; j'ai names what you feel or have: a feeling like j'ai faim, or a thing like j'ai une question.",French named inside explanatory copy,recognition,read,chunk-j-ai-faim,,,,,(none on item),"also: L4/s00-meet-j-ai-faim, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L4/s05-weave-j-ai-faim, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s02-fill-right-place",,,,,,,,
QA-L04-158,F,L4,s01-insight-have-for-feelings,insight-card,J'ai faim.,I am hungry.,gloss,Insight card: French has hunger.,,"Illustrative example inside ""French has hunger.""",recognition,read,chunk-j-ai-faim,,,,,(none on item),"also: L4/s00-meet-j-ai-faim, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L4/s05-weave-j-ai-faim, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s02-fill-right-place",,,,,,,,
QA-L04-159,F,L4,s01-insight-have-for-feelings,insight-card,j'ai une question,I have a question,gloss,Insight card: French has hunger.,"In English you are hungry. In French you have hunger: j'ai faim. French puts some feelings on have, not on be. Je suis names who or where you are; j'ai names what you feel or have: a feeling like j'ai faim, or a thing like j'ai une question.",French named inside explanatory copy,recognition,read,chunk-j-ai-une-question,,,,,(none on item),"also: L4/s03-meet-j-ai-une-question, L4/s03b-fill-where-feel-have, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s02-insight-little-packages, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s04-fill-decline-offer, L6/s05-weave-j-ai-une-question, L6/s05-weave-j-ai-une-question",,,,,,,,
QA-L04-160,F,L4,s01-insight-have-for-feelings,insight-card,J'ai une question.,I have a question.,gloss,Insight card: French has hunger.,,"Illustrative example inside ""French has hunger.""",recognition,read,chunk-j-ai-une-question,,,,,(none on item),"also: L4/s03-meet-j-ai-une-question, L4/s03b-fill-where-feel-have, L4/s06-weave-bonjour-j-ai-une-question, L4/s08-recap-jai, L5/s02-insight-little-packages, L5/s06-weave-j-ai-une-question, L5/s08-recap-packages, L6/s04-fill-decline-offer, L6/s05-weave-j-ai-une-question, L6/s05-weave-j-ai-une-question",,,,,,,,
QA-L04-161,F,L4,s01-insight-have-for-feelings,insight-card,je suis,I am,gloss,Insight card: French has hunger.,"In English you are hungry. In French you have hunger: j'ai faim. French puts some feelings on have, not on be. Je suis names who or where you are; j'ai names what you feel or have: a feeling like j'ai faim, or a thing like j'ai une question.",French named inside explanatory copy,recognition,read,chunk-je-suis,,,,,(none on item),"also: L1/s03-fill-polite-verb, L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s01-insight-ne-pas-sandwich, L3/s10-recap-negation, L4/s00-goal-jai, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines",,,,,,,,
QA-L04-162,F,L4,s01-insight-have-for-feelings,insight-card,Je suis ici.,I am here.,gloss,Insight card: French has hunger.,,"Illustrative example inside ""French has hunger.""",recognition,read,chunk-je-suis-ici,,,,,(none on item),"also: L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s04-weave-je-suis-ici, L2/s06-insight-shape-noticed, L2/s06-insight-shape-noticed, L2/s05-weave-call-and-respond, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s07-sayit-arrive-locate, L3/s01-insight-ne-pas-sandwich, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L6/s02-fill-right-place, L6/s02-fill-right-place, L6/s03-weave-bonjour-je-suis-ici, L10/s01-insight-three-engines",,,,,,,,
QA-L04-163,B,L4,s02-fill-have-not-be,fill-with-traps,J'ai faim.,(no English gloss presented),none,Which one fits a feeling you have?,,Natural full sentence shown after the choice,model-only,read,chunk-j-ai-faim,,,,,(none on item),"also: L4/s00-meet-j-ai-faim, L4/s01-insight-have-for-feelings, L4/s01-insight-have-for-feelings, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L4/s05-weave-j-ai-faim, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s02-fill-right-place",,,,,,,,
QA-L04-164,C,L4,s02-fill-have-not-be,fill-with-traps,___ faim.,(no English gloss presented),none,Which one fits a feeling you have?,,The French frame the blank sits in,recognition,read,chunk-j-ai chunk-j-ai-faim,,,,,(none on item),unique to this screen,,,,,,,,
QA-L04-165,C,L4,s02-fill-have-not-be,fill-with-traps,J'ai,I have,gloss,Which one fits a feeling you have?,,The option that completes the frame,recognition,choose,chunk-j-ai,,,,,(none on item),"also: L4/s00-goal-jai, L4/s00-meet-j-ai-faim, L4/s03-meet-j-ai-une-question, L4/s04-insight-jai-elision, L4/s05-weave-j-ai-faim, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L5/s06-weave-j-ai-une-question, L6/s00-goal-petit-moment, L6/s05-weave-j-ai-une-question, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment",,,,,,,,
QA-L04-166,C,L4,s02-fill-have-not-be,fill-with-traps,Je suis,I am,gloss,Which one fits a feeling you have?,,"Distractor — shown reason: Je suis names who or where you are. For hunger, French uses have: j'ai faim.",recognition,choose,chunk-je-suis,,,,,(none on item),"also: L1/s03-fill-polite-verb, L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s01-insight-ne-pas-sandwich, L3/s10-recap-negation, L4/s00-goal-jai, L4/s01-insight-have-for-feelings, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines",,,,,,,,
QA-L04-167,C,L4,s02-fill-have-not-be,fill-with-traps,Je voudrais,I would like,gloss,Which one fits a feeling you have?,,"Distractor — shown reason: Je voudrais asks for something. Hunger is a state you have, not a request.",recognition,choose,chunk-je-voudrais,,,,,(none on item),"also: L1/s03-fill-polite-verb, L1/s04-weave-cafe-order, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s03-fill-je-suis-blank, L3/s02-fill-verb-in-sandwich, L5/s05-weave-je-voudrais-un-cafe, L5/s07-sayit-ask-for-a-coffee, L5/s08-recap-packages, L7/s03-fill-je-vais-blank, L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s05-weave-break-politely, L9/s10-insight-what-you-can-ask, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L04-168,F,L4,s02-fill-have-not-be,fill-with-traps,j'ai faim,I am hungry,gloss,Which one fits a feeling you have?,"French has hunger: j'ai faim. ⏐ Je suis names who or where you are. For hunger, French uses have: j'ai faim.",French named inside feedback copy,recognition,read,chunk-j-ai-faim,,,,,(none on item),"fields: payload.reveal.explanation (inline) ; payload.options[opt-je-suis].trapReason (inline) || also: L4/s00-meet-j-ai-faim, L4/s01-insight-have-for-feelings, L4/s01-insight-have-for-feelings, L4/s03b-fill-where-feel-have, L4/s03b-fill-where-feel-have, L4/s05-weave-j-ai-faim, L4/s05-weave-j-ai-faim, L4/s07-sayit-how-you-feel, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s02-fill-right-place",,,,,,,,
QA-L04-169,F,L4,s02-fill-have-not-be,fill-with-traps,je suis,I am,gloss,Which one fits a feeling you have?,"Je suis names who or where you are. For hunger, French uses have: j'ai faim.",French named inside feedback copy,recognition,read,chunk-je-suis,,,,,(none on item),"also: L1/s03-fill-polite-verb, L2/s00-goal-etre, L2/s00-meet-je-suis-ici, L2/s01-insight-je-suis-engine, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s04-weave-je-suis-ici, L2/s05-weave-call-and-respond, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s01-insight-ne-pas-sandwich, L3/s10-recap-negation, L4/s00-goal-jai, L4/s01-insight-have-for-feelings, L6/s00-goal-petit-moment, L6/s03-weave-bonjour-je-suis-ici, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines",,,,,,,,
